1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: B300000037A60021
Is Mission Active?  true
Mission Start:  Mon Nov 04 19:04:00 PST 2019
Sample Rate:  Every 120 minute(s)
Number of Mission Samples:  3189
Total Samples:  14322
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
11/29/19 11:04:00 PM,C,-4.5
11/30/19 1:04:00 AM,C,-0.5
11/30/19 3:04:00 AM,C,0.5
11/30/19 5:04:00 AM,C,-1.5
11/30/19 7:04:00 AM,C,-1
11/30/19 9:04:00 AM,C,-2
11/30/19 11:04:00 AM,C,3
11/30/19 1:04:00 PM,C,4.5
11/30/19 3:04:00 PM,C,3.5
11/30/19 5:04:00 PM,C,0
11/30/19 7:04:00 PM,C,0
11/30/19 9:04:00 PM,C,3.5
11/30/19 11:04:00 PM,C,3.5
12/1/19 1:04:00 AM,C,3.5
12/1/19 3:04:00 AM,C,1
12/1/19 5:04:00 AM,C,0.5
12/1/19 7:04:00 AM,C,2
12/1/19 9:04:00 AM,C,1
12/1/19 11:04:00 AM,C,1.5
12/1/19 1:04:00 PM,C,6.5
12/1/19 3:04:00 PM,C,6.5
12/1/19 5:04:00 PM,C,3.5
12/1/19 7:04:00 PM,C,2
12/1/19 9:04:00 PM,C,1.5
12/1/19 11:04:00 PM,C,1.5
12/2/19 1:04:00 AM,C,0.5
12/2/19 3:04:00 AM,C,0.5
12/2/19 5:04:00 AM,C,1
12/2/19 7:04:00 AM,C,-0.5
12/2/19 9:04:00 AM,C,-2
12/2/19 11:04:00 AM,C,2
12/2/19 1:04:00 PM,C,4
12/2/19 3:04:00 PM,C,4
12/2/19 5:04:00 PM,C,4.5
12/2/19 7:04:00 PM,C,0
12/2/19 9:04:00 PM,C,-0.5
12/2/19 11:04:00 PM,C,0
12/3/19 1:04:00 AM,C,-0.5
12/3/19 3:04:00 AM,C,1
12/3/19 5:04:00 AM,C,1
12/3/19 7:04:00 AM,C,1
12/3/19 9:04:00 AM,C,1.5
12/3/19 11:04:00 AM,C,8
12/3/19 1:04:00 PM,C,13.5
12/3/19 3:04:00 PM,C,13
12/3/19 5:04:00 PM,C,10.5
12/3/19 7:04:00 PM,C,6
12/3/19 9:04:00 PM,C,3.5
12/3/19 11:04:00 PM,C,2
12/4/19 1:04:00 AM,C,3.5
12/4/19 3:04:00 AM,C,3.5
12/4/19 5:04:00 AM,C,1.5
12/4/19 7:04:00 AM,C,1.5
12/4/19 9:04:00 AM,C,1
12/4/19 11:04:00 AM,C,7
12/4/19 1:04:00 PM,C,13
12/4/19 3:04:00 PM,C,11.5
12/4/19 5:04:00 PM,C,7.5
12/4/19 7:04:00 PM,C,1.5
12/4/19 9:04:00 PM,C,2.5
12/4/19 11:04:00 PM,C,1
12/5/19 1:04:00 AM,C,2.5
12/5/19 3:04:00 AM,C,3.5
12/5/19 5:04:00 AM,C,3.5
12/5/19 7:04:00 AM,C,4
12/5/19 9:04:00 AM,C,4
12/5/19 11:04:00 AM,C,8.5
12/5/19 1:04:00 PM,C,14.5
12/5/19 3:04:00 PM,C,16
12/5/19 5:04:00 PM,C,9
12/5/19 7:04:00 PM,C,4.5
12/5/19 9:04:00 PM,C,5.5
12/5/19 11:04:00 PM,C,8.5
12/6/19 1:04:00 AM,C,5.5
12/6/19 3:04:00 AM,C,3.5
